Date,Avocado A,Avocado B,Banana A,Banana B,Carrot A,Carrot B,Cucumber A,Cucumber B,Green Apple A,Green Apple B,Green Cabbage A,Green Cabbage B,Lemon A,Lemon B,Letture A,Letture B,Onion A,Onion B,Pear A,Pear B,Pomegranate A,Pomegranate B,Red Apple A,Red Apple B,Red Cabbage A,Red Cabbage B,Red Pepper A,Red Pepper B,Sweet-Potato A,Sweet-Potato B,Tomatoe A,Tomatoe B,Yellow Pepper A,Yellow Pepper B
26.02.2018,12,15.7,,5.6,2.5,2.9,5.5,,5.5,7.7,1.4,,,4.7,2,,2.1,,5.70*,9.5,,6.7,3.8,5.5,2.2,,3,6.1,2.9,4.50*,,2.9,3.1,7.2
01.03.2018,,15.3,,5.6,2.3,2.3,4.3,,6,7.8,1.4,,3,4.8,2.1,,2.5,,5.5,9.5,,6.6,4.4,5.3,2.1,,3.3,6,3.2,4.50*,,2.7,3.6,7.5
02.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2018,,18.3,5.5,5.6,2.5,2.90*,3.9,,5.5,7.7,1.4,,3,4.8,2,,,,,9.6,,6.5,3.8,5.3,1.9,,3.1,6.3,2.9,4.50*,,2.4,4,7.5
05.03.2018,,19.6,5.5,5.6,2.5,2.50*,3.1,,6,7.8,1.4,,3,4.7,2,,2,,5.5,9.5,,6.6,4.4,5.3,2.1,,3.1,6,2.9,4.50*,1.6,2.1,3.80*,7.3
06.03.2018,14,17.5,5.1,5.6,2.2,3.10*,3.1,,5.5,7.8,1.4,,3.30*,4.5,2,,2,,,9.6,,6.6,3.8,5.3,1.8,,3.3,5.9,3,4.50*,1.9,2.3,4,7.6
07.03.2018,,18.4,4.5,5.4,2.5,2.9,3,,6,7.8,1.4,,,4.6,2.5,,2.2,,5.5,9.5,,6.7,4.4,5.3,1.9,,3,5.8,3,4.50*,,2.2,3.4,7.4
08.03.2018,,18.9,4.5,5.5,2.3,2.7,2.7,,6,7.8,1.4,,,4.5,2,,2,,5.5,9.5,,6.7,4.4,5.3,1.9,,3,6,3,4.50*,,2.2,3.2,7.1
09.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2018,,19.4,4.5,5.4,2.5,3.10*,2.9,,5.5,7.7,1.5,,3.3,4.3,2,,,,,9.6,,6.7,3.8,5.3,2,,3,6.1,2.9,4.50*,1.9,2.3,3.9,7.1
12.03.2018,,18.8,4.5,5.4,2.5,2.7,3.1,,6,7.7,1.5,,,4.4,2,,2.2,,5.5,9.6,,,4.4,5.3,2,,3.1,6.3,3,4.50*,,2.3,3.1,7.2
13.03.2018,,18.2,4.5,5.5,2.3,3.20*,3.9,,,7.7,1.2,,3,4.4,2,,,,,9.6,,,,5.2,1.7,,3,6,2.6,4.50*,1.7,2.2,3.9,7.3
14.03.2018,,20,4.60*,5.4,2.3,2.7,4.4,,6.5,7.8,1.3,,,4.4,2,,2.2,,5.4,9.6,,,4.4,5.3,1.9,,3,6.1,2.8,4.40*,,2,3.5,7.4
15.03.2018,,19,4.8,5.4,2.3,2.7,4.8,,6,7.7,1.2,,,4.4,2.1,,2.2,,5.5,9.6,,,4.4,5.3,1.8,,3,6.3,3.1,4.40*,,2,3.2,7.3
16.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.03.2018,,18.3,4.5,5.3,2.3,3.10*,4.9,,5.5,7.7,1.3,,3.5,4.4,2,,,,6,9.6,,,3.8,5.3,1.9,,3.4,6.1,3.2,4.40*,1.7,2.4,3.9,7.6
19.03.2018,,20,4.5,5.3,2.4,2.7,4.8,,6,7.8,1.3,,,4,2.2,,2.2,,6,9.6,,,4.4,5.3,1.8,,3,6.1,2.8,4.40*,,2.1,3.4,7.2
20.03.2018,,19.8,4.40*,5.1,2.4,3.20*,4.7,,5.5,7.7,1.2,,,4,2,,,,,9.6,,,3.8,5,1.7,,3,5.6,2.9,4.40*,1.7,2.1,3.1,6.4
21.03.2018,,21.1,4.30*,5,2.3,2.7,5.7,,6,7.8,1.4,,,4,2,,2.2,,5.5,9.7,,,4.4,5.3,2,,3,5.3,2.8,4.40*,,2,3,6.1
22.03.2018,,22,4,5.1,2.3,2.7,5.5,,6,7.8,1.9,,3.6,4.2,2.2,,2.2,,5.5,9.6,,,4.4,5.2,2,,,5.2,2.8,4.40*,,2,,5.4
23.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.03.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.03.2018,,19.8,4.5,5.1,2.2,3.00*,4.9,,5.5,7.8,1.8,,,4.2,2,,,,5.8,9.6,,,3.8,5,1.9,,3,5.3,2.5,4.40*,1.7,2.4,3,5.9
26.03.2018,,21.7,4.3,5.1,2,2.9,4.5,,6,7.8,1.7,,,4.2,2,,2,,5,9.6,,,4.4,5.2,1.9,,3,5.3,2.8,4.40*,,2.5,3.1,6
01.04.2018,,,4.3,4.9,2.3,2.9,5.4,,6,7.8,1.5,,,4.1,2,,,,5.5,9.7,,,4.4,5.3,1.7,,3,5.6,2.5,4.40*,1.7,2.5,3,6
02.04.2018,,,4.5,4.8,2.4,3.10*,5.2,,5.5,7.7,1.6,,,4.1,2,,,,6.1,9.6,,,3.8,5.2,1.6,,3,5.5,3,4.40*,1.7,2.8,3.1,6.2
03.04.2018,,,4,4.3,2.4,2.4,4.3,,6,7.7,2.2,,4,4,2.00*,,,,5.5,9.6,,,4.4,5.4,1.6,,2.7,4.8,2.5,4.00*,,2.7,3.3,5.4
04.04.2018,,,4.10*,4.4,2.4,3.00*,4.4,,5.5,7.8,2,,,3.9,2,,,,5,9.7,,,3.8,5.5,2,,3,4.6,2.90*,4.30*,1.8,2.8,3,5.7
05.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.04.2018,,,4,4.4,2.3,2.5,4,,5.5,7.7,2.8,,,3.8,2,,,,6,9.8,,,3.8,5.3,1.6,,2.60*,4.8,3,4.10*,,3,,5.1
09.04.2018,,,4,4.5,2.3,3.00*,4,,5.5,7.5,2.6,,3,3.9,2,,,,5.8,9.4,,,3.8,5,1.5,,3,4.9,2.4,4.30*,1.7,3,3,5.9
10.04.2018,,,,4.4,2.3,2.70*,4.6,,6,7.8,2.8,,,4.2,2,,,,5.5,9.6,,,4.4,5.3,1.7,,3,5.1,3.3,3.3,,3.2,3,5.5
11.04.2018,,,4,4.6,2.3,2.9,5.4,,6,7.8,2.7,,3.5,4.1,2.2,,,,5.6,9.5,,,4.4,5.3,1.6,,3,4.8,2.2,4.00*,,3.2,3,5.3
12.04.2018,,,4,4.7,2.3,3.00*,5.7,,5.5,7.8,2.4,,4,4.2,2,,,,5,9.8,,,3.8,5.3,1.8,,3,5,3,3.90*,1.8,3.2,3,5.2
13.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2018,,,4.20*,4.8,2.4,3.20*,5.2,,5.5,7.8,1.9,,3.8,4.4,2,,,,,9.9,,,3.8,5.3,1.9,,2.9,5.6,3,4.10*,2,3.4,3,5.6
16.04.2018,,,4.10*,5,2.3,3,5.2,,6,7.7,1.9,,3.5,4.1,2,,,,6,10,,,4.4,5.3,1.9,,3,5.3,3.3,4.10*,,3.6,3,5.5
17.04.2018,,,4.30*,4.9,2.4,3.20*,5,,5.5,7.7,1.8,,3.8,4.1,2,,,,6,10.1,,,3.8,5.2,1.8,,3.2,5.5,3.1,4.20*,2,3.5,3,5.8
18.04.2018,,,4.50*,4.9,2.4,3,4.3,,6.5,7.8,1.9,,3.5,4,2,,,,6,10.2,,,5,5.2,1.8,,3,5.1,2.4,4.30*,,3.7,3,5.5
19.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.2018,,,4.5,4.8,2.4,3.20*,3.3,,5.5,7.8,2,,3.7,4.1,2,,,,5.90*,10,,,3.8,5.3,1.9,,3,5.3,3.1,4.30*,2,3.8,3,5.7
23.04.2018,,,4.5,5.1,2.4,3.2,3,,5.5,7.5,2.2,,4,4.1,2,,,,6,9.7,,,3.8,5.3,1.9,,3,5.5,3.5,4.30*,2,4.1,3,5.8
24.04.2018,,,4.8,5,2.3,3.30*,2.6,,5.5,7.5,2,,3.80*,4,2,,,,6,9.9,,,3.8,5.3,1.9,,3,5.2,2.5,4.30*,2,3.8,3,5.6
25.04.2018,,,4,4.9,2.4,3.30*,3.1,,5.5,7.5,1.8,,3.70*,3.8,2,,,,,9.7,,,3.8,5.3,1.7,,2.9,4.9,2.4,4.40*,,3.6,3,5.3
26.04.2018,,,,4.9,2.4,3,4.5,,6,7.8,1.8,,,4,2,,,,6,10,,,4.00*,5.3,1.8,,3,5.1,2.5,4.40*,1.8,3.6,3,5.5
01.05.2018,,,4.5,5.1,2.5,3.30*,4.6,,5.5,7.8,2.2,,4.2,4.5,2,,,,5.7,9.7,,,3.8,5.3,1.9,,3,6.4,2.7,4.40*,2,3.8,3.1,5.9
02.05.2018,,,4.5,5,2.4,2.5,4.8,,5.5,7.7,2,,4,4.1,2.1,,,,6,9.8,,,3.8,5.3,1.7,,3,5.4,2.90*,3.5,,3.7,3.40*,5.6
03.05.2018,,,4.5,5,2.4,3.1,4.1,,5.5,7.8,1.9,,4,4,2,,,,6,10,,,3.8,5,1.7,,2.8,5.6,2.4,4.10*,2,3.7,3,5.7
04.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.05.2018,,,4.5,4.8,2.3,3.10*,3.7,,,8.1,2.2,,4,4.1,2.2,,,,5,10.3,,,,5,1.7,,3.1,6.5,2.4,4.00*,,4.1,3,7.5
07.05.2018,,,4.5,4.8,2.3,2.5,3.4,,5.5,8.3,2.4,,4,4.1,2.40*,,,,6,9.9,,,3.8,5.2,1.7,,3.40*,6,2.6,4.10*,,4.1,3.50*,6.3
08.05.2018,,,4.5,4.9,2.3,3,3.9,,6.00*,8.7,3,,4,4.1,2.1,,,,,9.9,,,3.8,5.5,1.7,,2.8,6,3,4.00*,,4.4,3,7.8
09.05.2018,,,4.5,4.8,2.4,3.2,4.4,,5.5,8.5,2.7,,4,4.1,2.9,,,,6,9.9,,,3.8,5.2,1.7,,2,6.4,2.7,4.00*,,4.5,3.50*,7.5
10.05.2018,,,4.2,4.9,2.3,3.30*,6.5,,5.5,8.7,3.1,,3,4.2,2.1,,,,,9.9,,,3.8,5.2,1.8,,3.1,7.4,2.6,4.10*,2,4.5,3,8
11.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.05.2018,,,3.9,4.8,2.4,3.40*,6.4,,5.5,8.5,2.7,,3.3,4.2,2.1,,,,5.80*,9.9,,,3.8,5.2,1.8,,3,7.1,2.3,4.10*,2.1,5,3,8
14.05.2018,,,4.3,4.7,2.4,3,6.6,,6.00*,8.7,2.8,,4,4.2,2.9,,,,6,10.1,,,3.8,5,1.7,,3.2,6.6,2.7,4.3,,4.6,,7.6
15.05.2018,,,4,4.7,2.4,3.6,6.6,,5.5,8.5,2.9,,3.1,4.8,2.2,,,,,9.8,,,3.8,5.2,1.6,,3,6.6,2.7,4.20*,2.1,4.6,3,8
16.05.2018,,,3.7,4.1,2.5,3.5,6.5,,5.5,9,2.9,,4.00*,4.7,2.9,,,,6,9.9,,,3.8,5.2,2.1,,3.20*,6.8,2.5,4.20*,,4.7,3.90*,7.9
17.05.2018,,,3.7,4.6,2.5,3.60*,6.1,,5.5,8.7,3.2,,2.7,4.9,2.1,,,,,9.9,,,3.8,5.2,2.1,,3,6.7,2.7,4.20*,2.1,4.7,3,7.9
18.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.05.2018,,,3.4,4,2.6,3.70*,3.2,,5.5,8.7,3.4,,3,4.8,2.1,,,,,9.9,,,,5,2.3,,3,6.6,2.7,4.30*,,5,3,6.9
22.05.2018,,,3.3,4,2.60*,3.6,3,,5.5,8.8,3.5,,,5,2.2,,,,6,10.2,,,3.8,5,2.1,,3.1,6.4,2.6,4.20*,2.3,5,3,7.2
23.05.2018,,,2.7,3.6,2.5,3.5,2.8,,5.5,8.7,3.4,,3,4.8,2.1,,,,,10,,,3.8,5.2,2.4,,3.1,6.3,2.7,4.30*,2.3,5.1,3.1,7.2
24.05.2018,,,2.6,3.6,2.7,3.6,2.8,,5.5,8.5,3.5,,,4.8,2.9,,,,6,10.2,,,3.8,5,2.5,,3,5.7,3,4.20*,,5.3,3,6.9
25.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.05.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.2018,,,2.50*,2.5,2.5,3.70*,3.1,,5.5,8.5,4,,4.7,6.3,2.6,,,,,9.7,,,3.8,5.5,2.4,,3,6.6,3.3,4.30*,,4.9,3.6,7.1
04.06.2018,,,2.4,2.5,2.5,3.70*,3,,5.5,8.7,3.4,,,6.3,3,,,,6,9.9,,,3.8,5.5,2,,3.20*,6.5,3.4,4.20*,,4.7,4.5,6.9
05.06.2018,,,2.5,2.5,2.6,3.80*,3.2,,5.5,8.7,4,,4,6.4,2.6,,,,,9.8,,,3.8,5.60*,2.1,,3,6.3,2.7,4.30*,2.5,4.6,3,6.9
06.06.2018,,,2.4,2.5,2.6,3.5,3.4,,5.5,8.8,3.6,,4.90*,6.3,3,,1.8,,6,9.9,,,3.8,5.60*,2.2,,3,6,3.1,4.20*,,4.8,3,6.2
07.06.2018,,,2.30*,2.6,2.6,3.70*,3.6,,5.5,8.5,3.8,,3.9,6.4,2.5,,,,,9.9,,,3.8,5.5,2.2,,3,5.6,3.3,4.30*,,4.9,3,6.5
08.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.06.2018,,,2.5,2.6,,3.70*,2.3,3.6,5.90*,8.7,4,,3.7,6.3,2.6,,1.4,,7.70*,9.9,,,3.8,5.5,2.2,,3.2,5.8,,4.30*,,5.9,3,6.2
11.06.2018,,,2.6,3,,3.5,2,,7.7,8.8,3.9,,4,6.2,2,,,,8.20*,9.8,,,3.8,5.7,1.9,,3.1,5.6,,4.30*,,6,3,5.9
12.06.2018,,,2.8,3,,3.5,1.9,3.5,6.5,8.9,3.4,,3.9,6.3,2.7,,,,,9.5,,,3.8,5.7,2,,3,5.2,,4.30*,,6.5,3,6
13.06.2018,,,2.6,2.8,2.5,3.5,1.8,3.8,6.5,8.7,3.3,,4,6.5,3,,,,9.5,11,,,3.8,5.5,1.9,,3,5.2,,4.30*,,6.7,3,6.7
14.06.2018,,,2.5,2.7,2.5,3.5,1.7,3.7,6.5,8.8,3,,3.9,6.3,3,,,,9.8,11,,,3.8,5.5,1.9,,3,5.2,,4.30*,2.7,6.6,3,7
15.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.06.2018,,,2.90*,4.2,2.5,3.60*,2.2,4.6,6.5,8.7,3.3,,3.6,6.2,3,,,,,9.9,,,3.8,5.9,2,,3,6,,4.30*,,7.2,3,7.5
18.06.2018,,,4,4.6,2.5,3.5,3,4.4,5.5,8.7,4,,3.8,6.4,3,,,,6,10.3,,,4.00*,6.30*,2.2,,,7.2,,4.20*,,8.9,,7.6
19.06.2018,,,2.5,4.3,2.5,3.70*,4,,6.5,8.7,3.8,,3.7,6.1,3,,,,,9.7,,,4.5,6.4,2.3,,3,7.3,,4.30*,,7.3,3.30*,7.6
20.06.2018,,,2.9,4.4,2.5,3.6,3.5,,6.5,9,3.4,,3.5,6,3,,,,6,10,,,4.5,7.5,2,,,8,,4.3,,8.9,,7.6
21.06.2018,,,3,4.6,2.6,3.70*,3.2,,6.5,8.8,3.4,,3.8,6.2,2.7,,,,,9.5,,,,7.5,2.1,,3.40*,7.5,,4.30*,,7.6,,8.3
22.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.06.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.06.2018,,,4.5,4.7,2.8,3.5,3.4,,6.5,8.5,3.3,,3.9,6.4,3,,,,8.00*,9.8,,,4.5,7.5,2.1,,3.6,7.9,,4.40*,,8.1,4,8.2
25.06.2018,,,3.4,4.7,2.7,3.7,3.3,,5.5,9,2.8,,,6.5,3.4,,,,6,10.3,,,4.5,7.5,2.1,,4,8.7,,4.7,,8,,8.2
26.06.2018,,,3.5,4.5,2.6,3.70*,3.5,,6.5,8.7,3.3,,3.6,6.7,2.3,,,,,9.6,,,4.5,7.00*,2.1,,3.7,8.1,,4.60*,2.7,7.2,3.6,8.7
01.07.2018,,,3.3,4.6,2.9,3.90*,2.7,,6.5,8.5,3.2,,3.6,6.7,3,,,,,11,,,4.5,7.5,2.2,,3.7,9.9,,4.60*,2.3,4.8,4.4,10.6
02.07.2018,,,3.3,4.5,2.6,4.5,3.2,,6.5,8.9,3.2,,4.2,7,3,,,,6,10.3,,,4.5,5.7,2.2,,4.3,9.7,,4.80*,2.3,5.2,3,10
03.07.2018,,,3.5,4.4,2.9,4.30*,3.6,,6.5,8.5,3.7,,3.9,7.1,2.6,,,,,9.8,,,4.5,6.4,2.1,,3.6,10.1,,4.80*,2.3,4.9,4,10
04.07.2018,,,3.5,4.4,2.8,4.40*,4.1,,6.5,8.7,4,,4,7,3.3,,,,6,9.7,,,4.5,5.7,2.2,,4.2,9.2,,4.90*,,4.9,3,9.5
05.07.2018,,,3.5,4.2,3.1,4.40*,3.8,,6.5,8.5,4.1,,3.9,7.3,2.9,,,,,9,,,4.5,7.5,2.1,,3.6,7.4,,4.90*,2.3,4.8,4,7.9
06.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.07.2018,,,3.70*,4.9,3.00*,4.40*,3.2,,6.5,8.5,4.1,,3.9,7,3,,2.5,,,,,,4.5,7.5,1.9,,3.4,6.7,,4.90*,2.3,4.9,3.7,7.1
09.07.2018,,,4,4.9,3.1,4.5,3.6,,6.5,8.7,4.3,,3.9,7,3,,,,6,10.2,,,4.5,6.4,2,,2.9,7,,4.90*,2.3,5.3,3,7.1
10.07.2018,,,4,4.8,3.2,4.50*,3.6,,6.5,8.8,3.7,,4.6,7.5,3,,2.7,,,,,,4.5,6.4,2.2,,5,6.7,,5.00*,,5.7,,7.2
11.07.2018,,,4.20*,5.2,2.9,4.5,3.3,,6.70*,8.5,3.4,,5.1,7.2,3,,2.5,,6.70*,9.5,,,4.5,7,2,,5,7.1,,5.00*,,5.5,5,7.1
12.07.2018,,,4.40*,4.9,3.2,4.50*,3.7,,6.5,8.5,3.1,,4.3,7,3,,2.6,,,,,,4.5,7.5,2,,4.6,6.8,,5.00*,,6.2,4.4,7.1
13.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.07.2018,,,4,5,3,4.50*,3,,8.4,8.5,3,,4.2,6.7,3,,2.6,,8.60*,9.5,,,4.5,7.5,2.2,,4.3,7,,5.00*,,5.7,5,6.7
16.07.2018,,,4.4,5.2,3,4.5,4,,5.5,8.5,3.1,,4,7.1,,,2.6,,7.70*,9.5,,,4.5,7.5,1.9,,5,6.8,,5.00*,,6.2,5,7
17.07.2018,,,4,5,2.8,4.1,3.7,,6.5,8.3,2.9,,4.4,7.1,3,,2.6,,13,,,,4.5,7.5,2.1,,4.5,6.5,,5.00*,,5.8,4.3,6.8
18.07.2018,,,4.3,5.2,3,4.40*,4,,8.4,8.5,2.5,,5,6.9,3,,2.6,,13,,,,,6.80*,2,,4.9,6.5,,5.00*,,5.8,4.4,6.8
19.07.2018,,,4.5,4.9,3,4.30*,4.1,,6.5,8.40*,2.7,,4.2,6.8,3,,2.6,,6,9.5,,,4.5,7.5,2.5,,4.3,6.1,,5.00*,,5.2,3.9,6.5
20.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.07.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.07.2018,,,4.5,5.1,3.30*,4.60*,3.9,,6.2,8.5,2.9,,4.5,6.5,3,,2.6,,,9.5,,,4.5,7.5,2.7,,4.4,6.4,,5.00*,,5.2,3.9,6.5
23.07.2018,,,4.3,5,3.3,4.3,4.4,,6.4,8.5,2.7,,4,6.2,3,,2.8,,11,,,,,7.40*,2.4,,4,6.3,,3.8,,5.2,4.2,6.6
24.07.2018,,,4,5.2,3.6,4.60*,5.1,,6.5,8.7,2.8,,4.4,6.9,3,,2.9,,9.7,10,,,4.7,7.9,2.8,,4,6.5,,4.60*,,5.2,3.9,6.6
25.07.2018,,,,5,2.7,4.2,5,,6,8.8,2.8,,4,6.3,2.90*,,2.6,,,9.8,,,,5.4,2.4,,,5.8,,4.8,,4.3,,6.3
26.07.2018,,,,5.1,3.1,4.60*,5.5,,6.5,8.8,3.2,,4.6,6.5,3,,2.7,,9.3,9.5,,,4.5,6.7,2,,4,6,,4.80*,3.3,4.7,4,6
01.08.2018,,,,5,3,4.6,3.7,,6.5,8.60*,2.6,,5.2,6.4,3,,2.8,,8,,,6,,,2.5,,3.5,5.2,,4,,4,4.2,5.9
02.08.2018,,,4.5,5,3.1,4.9,3.8,,6.5,8.3,2.8,,3.6,5.9,3,,2.7,,6,9.50*,4,5.4,4.5,6.3,3,,3.4,4.8,,4.50*,,3.9,3.8,5.1
03.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.08.2018,,,4.5,5,3.1,4.80*,3.6,,6.5,8.8,2.7,,4.5,5.9,3,,2.7,,5,10,,5.4,4.5,7.2,3.1,,3.5,4.7,,4.50*,,4.2,4,5
06.08.2018,,,4.50*,5.2,3.6,4.5,3.5,,6.5,8.5,2.4,,3.2,5.7,2.8,,2.8,,5,10.7,,6.3,5,6.1,2.6,,3.5,4.2,,3.8,,3.9,4.1,4.4
07.08.2018,,,4.8,5.2,3,4.80*,3.2,,6.5,8.7,2.8,,3.6,5.9,2.8,,2.8,,5,9.8,,6.6,4.9,6.1,3.1,,3.4,4.4,,4.40*,,3.9,5,5.1
08.08.2018,,,4.6,5.3,2.9,4.8,3.3,,6.40*,8.7,2.7,,3.2,5.6,3,,2.8,,4.30*,10.8,5,5.5,,8.5,2.7,,3.5,4.4,,4.1,,4.2,3.8,4.7
09.08.2018,,,4.5,5,3.1,4.90*,3.9,,6.5,8.5,2.6,,3.9,5.9,2.8,,2.8,,3,10.3,3.7,5.6,4.5,5,3.1,,3.3,4.4,,4.50*,3.1,4.3,3,4.6
10.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.08.2018,,,4.5,5.1,3.1,4.9,3.8,,6.5,8.8,2.6,,4.5,6,3,,2.8,,4.90*,10.2,3.8,6.2,4.7,6.3,3.3,,3.3,4,,4.50*,,4.2,2.7,4.3
13.08.2018,,,4.5,5.1,3.30*,4.9,4.5,,6.5,8.3,2.6,,3.5,5.1,3,,2.8,,5.6,10.2,4,5.7,4.5,6.4,3.3,,3.2,4.4,,4.60*,,5,3.5,4.7
14.08.2018,,,4.5,5,4,4.6,4,,6.5,8.5,2.6,,2.7,5.4,3,,2.8,,6,10.5,4,6,,7.5,3.1,,3,4.6,,4.6,,4.6,3,4.9
15.08.2018,,,4.20*,5.2,4,4.9,3.9,,6.5,8.6,2.6,,3.6,5.8,3,,2.8,,7.00*,10.1,3.9,6.8,4.5,5.9,3.4,,3,4.3,,4.70*,,4.8,3.4,4.5
16.08.2018,,,4.5,5.1,3.6,4.9,4.2,,6.5,8.5,2.6,,3.6,5.1,3,,2.7,,9,9.9,3.8,5.8,4.5,6.3,3.2,,3,4.4,,4.70*,,4.9,3,4.6
17.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.08.2018,,,4.5,5.2,3.6,4.9,4.1,,6.5,8.5,2.7,,3.7,5.4,3,,2.7,,,10.1,3.7,6,4.5,7.5,3.3,,3,4.4,,4.80*,,4.9,3,4.5
20.08.2018,,,4.7,5,3.8,4.5,3.9,,6.5,8.6,2.5,,3.6,5.2,3,,2.7,,,10,3.8,5.9,4.5,8.1,3.1,,3,4.6,,4.80*,,4.9,3.5,4.5
21.08.2018,,,,5,3.8,5,4.5,,6.5,8.6,2.5,,3.5,5.6,3,,2.8,,6,10.1,3.4,5.8,4,6.5,2.9,,3,4.3,,4.90*,,4.7,,4.7
22.08.2018,,,4.8,5.30*,3.4,4.70*,4.7,,6.60*,8.7,2.7,,3.6,5.1,3,,2.8,,,10.3,3.4,5.8,4.5,6.2,3.2,,3,4.5,,4.90*,,4.9,3,5
23.08.2018,,,5,5.6,3.6,4.4,4.9,,6.5,8.5,2.6,,3.5,5.5,2.90*,,2.7,,6,11,3.6,5.5,,6,3,,2.8,4.4,,4,,4.7,3,4.8
24.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.08.2018,,,,5.50*,4,4.70*,4,,6.70*,8.5,2.9,,3.5,5.5,3,,2.9,,,10,4,6,4.5,7.5,3,,,4.5,,4.70*,,4.8,,5
01.09.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.09.2018,,,4.9,5.5,4,4.6,4.4,,6.80*,8.5,2.8,,3.5,5.4,3,,3.2,,,10.5,3.7,5.6,4.70*,7.5,3,,3.5,5.5,,4.70*,,4.8,,6
03.09.2018,,,5,5.3,3.7,4.70*,5.8,,6.5,8.5,2.6,,3.3,5.5,2.8,,3.1,,6,10.6,3.7,5.6,,4.7,3.2,,4.7,5.5,,4.80*,,4.5,,5.7
04.09.2018,,,4.7,5.3,4,4.6,5.6,,7.3,8.5,2.6,,3.6,5.6,2.5,,3.2,,,10.3,3.8,6,4.5,7.5,3.7,,5,6.2,,4.80*,,4.8,3,5.9
05.09.2018,,,4.5,5.3,4,4.5,5.7,,6.90*,8.5,2.2,,3.3,5.4,3,,3.1,,6.40*,10.8,3.7,5.8,5,5.3,3.3,,3.2,6.1,,4.90*,,4.1,3,5.8
